"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",9.85400000000664,10.2289999999921,9.5,9.95999999999185,9.77399999999034,10.2809999999881,9.74600000001374,9.65899999999965,9.89699999998265,9.56200000000536,9.7050000000163,9.81899999998859,10.1029999999882,9.47900000000664,9.62899999998626,10.1749999999884,10.1720000000059,9.77199999999721,9.29899999999907,10.6059999999998,9.78699999999662,10.2300000000105,10.2679999999964,9.58299999999872,9.42299999999523,10.8160000000062,10.650999999998,9.84999999999127,10.1380000000063,9.81100000000151,10.330999999991,9.96399999999267,9.92199999999139,11.0529999999999,10.4000000000087,9.85000000002037,10.1070000000036,9.4320000000007,9.53299999999581,10.2320000000036,10.1860000000161,9.68499999998312,9.60000000002037,9.40399999998044,10.5879999999888,9.90799999999581,10.0380000000005,9.5460000000021,10.070000000007,9.62200000000303,9.70899999997346,9.71700000000419,9.72000000003027,9.60400000002119,10.0440000000235,10.1259999999893,10.3519999999844,11.015000000014,10.1739999999991,10.0060000000231,9.90300000002026,9.81700000001001,9.6479999999865,10.6380000000063,9.6469999999681,10.0380000000296,9.80199999999604,10.2069999999658,9.76999999998952,9.29899999996996,9.91299999997136,9.16399999998976,9.68700000000536,10.0690000000177,9.53699999998207,10.2459999999846,9.59300000002258,9.82300000000396,9.46900000001187,10.5030000000261,9.84499999997206,9.04399999999441,10.362999999983,9.65400000000955,9.63000000000466,9.56199999997625,9.51299999997718,9.8980000000156,9.54599999997299,10.2319999999891,9.54800000000978,9.5910000000149,10.0040000000154,11.0649999999732,9.85599999999977,9.88000000000466,9.41200000001118,9.8190000000177,9.5690000000177,10.1119999999937
"12",500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500
"13",0.298574895012471,0.269348224926911,0.245476278860358,0.242144176973341,0.317215240774106,0.222066015770019,0.282986907107703,0.227494230713234,0.269047121023798,0.274544470034746,0.217449661510975,0.259664099148166,0.243988268081978,0.251593001726986,0.224804532343431,0.23635765490502,0.271033732806788,0.278005672594671,0.294661745581719,0.290345647004088,0.248363557252252,0.290900870669471,0.23680931517481,0.273135428572256,0.257414610674843,0.252004721836719,0.284645086784908,0.270263090866822,0.260001590146371,0.270520375796071,0.286761440370949,0.236561110654613,0.258496835302554,0.220396998185273,0.315207221753892,0.267273700564235,0.249598963933392,0.262607400778651,0.279733865923801,0.265478682505403,0.215649855197686,0.254704444771057,0.23140575153555,0.250488234615791,0.244782043663703,0.2526130620087,0.252809264418251,0.316934391321973,0.307803460891474,0.228483370474238,0.277053557881937,0.215705128554595,0.231924781875809,0.227386488077979,0.279163872543313,0.260026210215188,0.27764471420425,0.239627461539114,0.27984225636047,0.257259165025323,0.23380111509037,0.256838116240639,0.255945352003717,0.296397638465919,0.254958505974285,0.284333859291132,0.29830433636648,0.284026164460432,0.288956059576923,0.22457216482424,0.273966785540433,0.234062402195541,0.258367592308955,0.249453064284863,0.295727676380214,0.24926742067045,0.290899927826556,0.228222405119918,0.284316239050721,0.209146660124074,0.276326705299406,0.297394530009311,0.25740347212881,0.246830157835246,0.256988869657278,0.226644154600672,0.252046649919405,0.271483297158986,0.263363209583587,0.247659914975418,0.273053194795998,0.281239817949278,0.245526080247787,0.267283651303116,0.294754234674414,0.272899565641791,0.272343832135562,0.228753447302824,0.293142115989378,0.257408259662502
"14",11.1049999999959,11.6040000000066,10.6839999999938,11.4479999999894,11.0059999999939,11.5769999999902,11.1010000000097,11.002999999997,11.2160000000003,10.9030000000057,11.1280000000115,10.9020000000019,11.4210000000021,10.7770000000019,11.083999999988,11.4250000000029,11.5339999999997,11.1650000000081,10.622000000003,11.6270000000077,11.122000000003,11.6210000000137,11.6269999999931,11.1910000000062,10.6640000000043,12.2170000000042,12.122000000003,11.1699999999837,11.5279999999912,11.1670000000158,11.726999999999,11.2029999999941,11.3929999999964,12.2899999999936,11.7640000000101,11.1330000000016,11.5659999999916,10.7689999999857,10.9619999999995,11.6720000000059,11.5570000000007,10.7849999999889,10.8920000000071,10.7390000000014,11.9529999999795,11.1509999999835,11.3530000000028,10.823000000004,11.3839999999909,11.0299999999988,10.6779999999853,11.0270000000019,11.1420000000217,10.9219999999914,11.3589999999967,11.6269999999786,11.5050000000047,12.4749999999767,11.5669999999809,11.3770000000077,11.2710000000079,11.2339999999967,10.9729999999981,12.0169999999925,10.9609999999811,11.3289999999979,11.060999999987,11.5439999999653,11.0439999999944,10.6270000000077,11.3010000000068,10.4929999999877,11.0219999999972,11.4109999999928,10.8600000000151,11.5469999999914,10.832000000024,11.1120000000228,10.9900000000198,11.7030000000086,11.2059999999765,10.3509999999951,11.8740000000107,11.3650000000198,10.9079999999958,11.0739999999641,10.8999999999942,11.3720000000321,10.9499999999825,11.73199999996,10.6889999999839,10.9230000000098,11.3190000000177,12.1879999999946,11.1499999999942,11.1690000000235,10.7259999999951,11.1280000000261,10.8710000000137,11.6929999999993
"15",750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750,750
"16",0.288495422592357,0.265350829088272,0.240147435066165,0.221317716178971,0.294933170890124,0.221820977848382,0.274716680058285,0.220085834697804,0.256576709181087,0.267558708659135,0.203066110226216,0.24916546038974,0.233539364089087,0.236611365297561,0.206014020486026,0.232036647431952,0.264473406044521,0.254009412092929,0.278005988875552,0.284906938971289,0.258528237951586,0.276980561214787,0.226508375614682,0.270609804023865,0.247834518903943,0.259611242439336,0.271639474284871,0.272685882325468,0.24249894907804,0.250879885893553,0.281045711962281,0.229170793014677,0.267321887817841,0.22245218256564,0.301382598797539,0.248549392019463,0.246035924833537,0.245715670258721,0.271847672670638,0.25923465693043,0.227766239656632,0.24886305509494,0.225717693894497,0.256426183782057,0.248033758754968,0.245334691293075,0.248942835318005,0.299842216501111,0.281167183587439,0.229067964579944,0.260975741794598,0.215779062161709,0.222990847378431,0.22709829714983,0.250233745943069,0.256134269883682,0.262610048954481,0.236342512294408,0.278710579313188,0.250096515899693,0.216939501407492,0.240451310481648,0.231658543588776,0.287385389999056,0.250316899073396,0.261112431335079,0.289694814459108,0.251749878716998,0.275118582780223,0.220107287987926,0.26601472826098,0.227786913745423,0.2364715635785,0.240531534902304,0.281795791735346,0.226639251019892,0.279276535575215,0.2268760853693,0.258445465582875,0.207501893647026,0.26120234303552,0.287923919266669,0.246928066685562,0.233713008295481,0.233022685529117,0.227749021717894,0.242961196652312,0.263800443023499,0.25469810567732,0.236223690102375,0.271105515953613,0.275178510598543,0.220648675783992,0.267044037038566,0.278080459011215,0.252855840678739,0.262045204245923,0.22460193017855,0.280936066672258,0.247270125866935
"17",12.5200000000041,13.0010000000038,12.150999999998,12.5740000000078,12.609999999986,12.9529999999941,12.6130000000121,12.3859999999841,12.5059999999939,12.5660000000062,12.6699999999983,12.5550000000076,13.0309999999881,12.4750000000058,12.4519999999902,12.8739999999962,12.9699999999866,12.541000000012,12.2379999999976,13.262000000017,12.5770000000048,12.9539999999979,12.9449999999924,12.4829999999929,12.1629999999859,13.6319999999978,13.6079999999929,12.4739999999874,12.9220000000059,13.0460000000021,13.1229999999923,12.6570000000065,13.0650000000023,13.8799999999901,13.0710000000108,12.6210000000137,13,12.5360000000073,12.2400000000052,13.0920000000187,13.2609999999986,12.3839999999909,12.3629999999976,12.1259999999893,13.2209999999614,12.6640000000189,12.8379999999888,12.2279999999737,12.6849999999977,12.551999999996,12.3280000000086,12.5540000000037,12.5060000000231,12.4490000000224,12.9330000000191,12.9690000000119,13.0739999999932,13.823000000004,13.0659999999916,12.8430000000226,12.6760000000068,12.2960000000021,12.5069999999832,13.3479999999981,12.5639999999839,12.8110000000161,12.5479999999807,12.9429999999702,12.4669999999751,12.1639999999898,12.8689999999769,12.0309999999881,12.5450000000128,13.0079999999725,12.3139999999839,12.7639999999665,12.31700000001,12.637000000017,12.2790000000095,13.1590000000142,12.6719999999623,11.7900000000081,13.4429999999993,12.6570000000065,12.4320000000007,12.4259999999776,12.0999999999767,12.7870000000112,12.2829999999958,12.9659999999858,12.1730000000098,12.3470000000088,12.8880000000063,13.6539999999804,12.6130000000121,12.5340000000142,12.0529999999853,12.3990000000049,12.3610000000335,13.0739999999932
"18",1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"19",0.338702486167133,0.315427119006544,0.321770241777021,0.28754531944403,0.385184761137156,0.273612824528084,0.318888644589853,0.286154685163928,0.344231832492329,0.322224224552239,0.24295293954385,0.290277020613816,0.305994366565262,0.338585547594248,0.276147287176468,0.304770334808905,0.324296545702136,0.348140262448257,0.36502892159745,0.343601999352381,0.321722883318049,0.3438669942341,0.282756639541471,0.344805919017326,0.326201588390139,0.319099037744758,0.325849970730514,0.340537218347322,0.314909047845022,0.332820138146767,0.371441608789709,0.27829187789089,0.313549293839806,0.273184879842478,0.382972282168123,0.31667526733434,0.288185638530464,0.331016132411109,0.319403593484358,0.328526092748038,0.293451201135164,0.313834730022423,0.28317095062698,0.308135418999066,0.292949246463,0.310381544421594,0.32115352061995,0.375564997687195,0.359393521180149,0.275912268027201,0.312187092394274,0.269562065564158,0.265352845652562,0.297611597188682,0.338625117988906,0.35793067247607,0.299989632047531,0.294652516800669,0.339524689032824,0.305560206343498,0.281965180152137,0.298157121748766,0.303138086182115,0.356545738664712,0.305522995151015,0.335814715480299,0.368490429123168,0.317764512334508,0.337620670712415,0.272706743697878,0.332312865751275,0.293773446025967,0.297815715138146,0.298071188389092,0.343721488828863,0.299511281437071,0.339832903631833,0.268668234963864,0.339122240490711,0.271253033675293,0.354773348901326,0.346410536470067,0.30473553560004,0.307136921538777,0.336384482766374,0.299680872289139,0.298830201845073,0.308590975635902,0.32393474907006,0.301340690483403,0.344686237987724,0.353486435684534,0.288265662943374,0.319492527000055,0.35513769470121,0.308149640548602,0.351058412507605,0.276015213956865,0.358821791259433,0.308351253606194
"20",8.62799999999697,9.01900000000023,8.24899999998161,8.66700000000128,8.54499999999825,8.95799999999872,8.47100000001956,8.37499999998545,8.49799999999232,8.47300000001269,8.50600000002305,8.56000000001222,8.63399999999092,8.19700000001467,8.43999999998778,8.87900000000081,9.04499999999825,8.54199999998673,8.29699999999139,9.16200000001118,8.59000000002561,9.08200000002398,8.99699999998847,8.50500000000466,8.06200000000536,9.63099999999395,9.4320000000007,8.57499999999709,8.97399999998743,8.53100000000268,9.28299999999581,8.63000000000466,8.88199999999779,9.69000000000233,9.09799999999814,8.4320000000007,9.01600000000326,8.48499999998603,8.37700000000768,8.76100000001315,8.81999999999243,8.30099999997765,8.70599999999104,7.94199999998091,9.36099999997532,8.66899999996531,8.77099999997881,8.22899999999208,8.86999999996624,8.5,8.35099999999511,8.78500000000349,8.60999999998603,8.24900000001071,8.94900000002235,8.88900000002468,8.98299999997835,9.74700000000303,9.0679999999702,8.81100000001607,8.71299999998882,8.39499999996042,8.41799999997602,9.22599999999511,8.62200000000303,8.93100000001141,8.52899999998044,8.82299999997485,8.50700000001234,8.15699999997742,8.84599999996135,7.95999999999185,8.47000000000116,8.93799999999464,8.27399999994668,8.77499999999418,8.44300000002841,8.59900000001653,8.32900000002701,9.14899999997579,8.53899999998976,7.72999999998137,9.1940000000177,8.4550000000163,8.39100000000326,8.47100000001956,8.12399999998161,8.73700000002282,8.34899999998743,8.96900000001187,8.14100000003236,8.30500000002212,8.86900000000605,9.67999999999302,8.56200000000536,8.51400000002468,8.08100000003469,8.3640000000014,8.31300000002375,9.15700000000652
