"","Ga","Method"
"650",3.28410234001613,"SP(2.0)"
"651",2.91834873029791,"SP(2.0)"
"652",3.31429013948579,"SP(2.0)"
"653",2.91107472692939,"SP(2.0)"
"654",2.96769627619492,"SP(2.0)"
"655",3.06265961261174,"SP(2.0)"
"656",3.28050839786908,"SP(2.0)"
"657",3.40705883337415,"SP(2.0)"
"658",2.87438870280223,"SP(2.0)"
"659",3.35914045136875,"SP(2.0)"
"660",3.70888787781335,"SP(2.0)"
"661",3.23516426589145,"SP(2.0)"
"662",3.18387192885283,"SP(2.0)"
"663",3.31883420149762,"SP(2.0)"
"664",3.40196409521042,"SP(2.0)"
"665",3.16357055135141,"SP(2.0)"
"666",3.22497873715503,"SP(2.0)"
"667",3.12640771031484,"SP(2.0)"
"668",3.44587911732658,"SP(2.0)"
"669",3.3396654898232,"SP(2.0)"
"670",3.60454567304471,"SP(2.0)"
"671",3.13270057463258,"SP(2.0)"
"672",2.96760407740758,"SP(2.0)"
"673",3.43716567407963,"SP(2.0)"
"674",3.3448581237872,"SP(2.0)"
"675",4.06275023117534,"SP(2.0)"
"676",3.15557006187971,"SP(2.0)"
"677",3.13713252307851,"SP(2.0)"
"678",3.36168757962891,"SP(2.0)"
"679",3.29668149285545,"SP(2.0)"
"680",3.62528889759068,"SP(2.0)"
"681",3.45007203132523,"SP(2.0)"
"682",3.36936301318864,"SP(2.0)"
"683",3.42096391184665,"SP(2.0)"
"684",3.89079021277956,"SP(2.0)"
"685",3.59183527850452,"SP(2.0)"
"686",2.91253383651915,"SP(2.0)"
"687",3.63341536587024,"SP(2.0)"
"688",3.03866967968405,"SP(2.0)"
"689",3.13575426429992,"SP(2.0)"
"690",3.0473112605081,"SP(2.0)"
"691",3.4933004909628,"SP(2.0)"
"692",3.23012277014278,"SP(2.0)"
"693",3.11030856470826,"SP(2.0)"
"694",3.92198473665722,"SP(2.0)"
"695",3.22270517423511,"SP(2.0)"
"696",3.86326530118964,"SP(2.0)"
"697",3.03752006278868,"SP(2.0)"
"698",3.28286603639249,"SP(2.0)"
"699",3.61649978233346,"SP(2.0)"
"700",3.25819093100182,"SP(2.0)"
"701",4.92075583880503,"SP(3.0)"
"702",3.5640593234139,"SP(3.0)"
"703",3.93525452161931,"SP(3.0)"
"704",5.68772743079839,"SP(3.0)"
"705",4.54874590378365,"SP(3.0)"
"706",3.66620940246056,"SP(3.0)"
"707",4.77664792987527,"SP(3.0)"
"708",4.84426958992,"SP(3.0)"
"709",5.26024282985885,"SP(3.0)"
"710",4.64334397310822,"SP(3.0)"
"711",4.45564161319191,"SP(3.0)"
"712",4.79794696581189,"SP(3.0)"
"713",3.80385837930515,"SP(3.0)"
"714",3.54557503469824,"SP(3.0)"
"715",4.40273523368935,"SP(3.0)"
"716",4.0797922221163,"SP(3.0)"
"717",4.34422451550623,"SP(3.0)"
"718",5.67568112251211,"SP(3.0)"
"719",3.92367143725876,"SP(3.0)"
"720",3.86827418739237,"SP(3.0)"
"721",5.31378537371341,"SP(3.0)"
"722",4.64605258912612,"SP(3.0)"
"723",4.74867673366157,"SP(3.0)"
"724",3.92501748862235,"SP(3.0)"
"725",4.77163009433961,"SP(3.0)"
"726",3.98366379554774,"SP(3.0)"
"727",5.45730756482147,"SP(3.0)"
"728",4.76564488552116,"SP(3.0)"
"729",3.60355774357086,"SP(3.0)"
"730",4.63678202825243,"SP(3.0)"
"731",4.23476332244851,"SP(3.0)"
"732",5.58761732420898,"SP(3.0)"
"733",4.38110831175696,"SP(3.0)"
"734",4.61207878460597,"SP(3.0)"
"735",4.55164141776242,"SP(3.0)"
"736",4.7558066397276,"SP(3.0)"
"737",5.35099904292827,"SP(3.0)"
"738",3.98594233174506,"SP(3.0)"
"739",5.13591022346071,"SP(3.0)"
"740",4.01590393091154,"SP(3.0)"
"741",4.38333156495534,"SP(3.0)"
"742",4.41639995694062,"SP(3.0)"
"743",3.99379281507636,"SP(3.0)"
"744",4.09283762059072,"SP(3.0)"
"745",4.16030658465185,"SP(3.0)"
"746",4.93488523743434,"SP(3.0)"
"747",5.04002546738097,"SP(3.0)"
"748",5.06313252152897,"SP(3.0)"
"749",3.76291299585951,"SP(3.0)"
"750",4.0864595089618,"SP(3.0)"
"751",4.48091678908233,"SP(3.0)"
"752",4.68015429232704,"SP(3.0)"
"753",4.24284879731763,"SP(3.0)"
"754",4.01286519881355,"SP(3.0)"
"755",3.76160830380851,"SP(3.0)"
"756",4.40271136642603,"SP(3.0)"
"757",4.63194869089597,"SP(3.0)"
"758",3.19278789946658,"SP(3.0)"
"759",4.4932677363444,"SP(3.0)"
"760",4.99719930075476,"SP(3.0)"
"761",4.68555738194298,"SP(3.0)"
"762",4.38068247125918,"SP(3.0)"
"763",4.19036004540377,"SP(3.0)"
"764",5.35541581800876,"SP(3.0)"
"765",5.42357651786538,"SP(3.0)"
"766",4.84299208569341,"SP(3.0)"
"767",3.98288381571211,"SP(3.0)"
"768",3.98077210588315,"SP(3.0)"
"769",4.20471887702183,"SP(3.0)"
"770",5.38708450054416,"SP(3.0)"
"771",3.4940805334486,"SP(3.0)"
"772",3.84596813246832,"SP(3.0)"
"773",4.74757814532267,"SP(3.0)"
"774",4.12710655479271,"SP(3.0)"
"775",5.61526359759782,"SP(3.0)"
"776",4.60891122760515,"SP(3.0)"
"777",4.45069635812533,"SP(3.0)"
"778",4.00231575931544,"SP(3.0)"
"779",4.90126492613627,"SP(3.0)"
"780",4.8562480077457,"SP(3.0)"
"781",5.52673914481326,"SP(3.0)"
"782",3.92484489117123,"SP(3.0)"
"783",4.52259343943144,"SP(3.0)"
"784",6.01886665904757,"SP(3.0)"
"785",5.28533469527706,"SP(3.0)"
"786",3.58153322248584,"SP(3.0)"
"787",6.1327144758376,"SP(3.0)"
"788",4.39248879866327,"SP(3.0)"
"789",3.68830021345401,"SP(3.0)"
"790",3.395633241063,"SP(3.0)"
"791",4.99378175297802,"SP(3.0)"
"792",5.10808878939257,"SP(3.0)"
"793",4.67563135580278,"SP(3.0)"
"794",6.1512494850771,"SP(3.0)"
"795",4.46061602148874,"SP(3.0)"
"796",6.8488330655847,"SP(3.0)"
"797",4.03056408568129,"SP(3.0)"
"798",4.44498911760327,"SP(3.0)"
"799",5.50179026270149,"SP(3.0)"
"800",3.97809868660358,"SP(3.0)"
"801",3.44389105231469,"Rand(2.0)"
"802",2.6787983671837,"Rand(2.0)"
"803",2.94489139491157,"Rand(2.0)"
"804",3.12825392630061,"Rand(2.0)"
"805",3.39391911796719,"Rand(2.0)"
"806",2.86744274154817,"Rand(2.0)"
"807",3.15548312608521,"Rand(2.0)"
"808",3.21955915189065,"Rand(2.0)"
"809",3.4086655860509,"Rand(2.0)"
"810",3.29104633239765,"Rand(2.0)"
"811",3.07644177779021,"Rand(2.0)"
"812",3.08682289744865,"Rand(2.0)"
"813",3.02636236384291,"Rand(2.0)"
"814",2.75923535403335,"Rand(2.0)"
"815",3.25890655644621,"Rand(2.0)"
"816",3.23002671955928,"Rand(2.0)"
"817",3.16191870328612,"Rand(2.0)"
"818",3.32952880991189,"Rand(2.0)"
"819",3.03980875561507,"Rand(2.0)"
"820",3.05781795228233,"Rand(2.0)"
"821",4.11970800297149,"Rand(2.0)"
"822",3.57594207033389,"Rand(2.0)"
"823",3.30771722537929,"Rand(2.0)"
"824",3.32977873250218,"Rand(2.0)"
"825",3.66206496986757,"Rand(2.0)"
"826",2.96945310163688,"Rand(2.0)"
"827",3.58545674705997,"Rand(2.0)"
"828",3.17591783974311,"Rand(2.0)"
"829",2.73852003691438,"Rand(2.0)"
"830",3.09506463449348,"Rand(2.0)"
"831",2.76492461348978,"Rand(2.0)"
"832",3.46394550715848,"Rand(2.0)"
"833",3.1570849471517,"Rand(2.0)"
"834",2.92398100449436,"Rand(2.0)"
"835",3.04429115731602,"Rand(2.0)"
"836",2.92116338847517,"Rand(2.0)"
"837",3.60630381614512,"Rand(2.0)"
"838",3.05630160674655,"Rand(2.0)"
"839",3.22446206551829,"Rand(2.0)"
"840",3.20178459023642,"Rand(2.0)"
"841",3.40280272703456,"Rand(2.0)"
"842",3.20893257818472,"Rand(2.0)"
"843",3.01092721435439,"Rand(2.0)"
"844",3.2062632553232,"Rand(2.0)"
"845",3.2373485534096,"Rand(2.0)"
"846",3.83697068195731,"Rand(2.0)"
"847",3.11865113822182,"Rand(2.0)"
"848",3.30717757435792,"Rand(2.0)"
"849",2.82285635539296,"Rand(2.0)"
"850",3.154739861615,"Rand(2.0)"
"851",2.90771122790639,"Rand(2.0)"
"852",3.22525293915591,"Rand(2.0)"
"853",2.86816376976418,"Rand(2.0)"
"854",2.93292419797249,"Rand(2.0)"
"855",3.03437091180087,"Rand(2.0)"
"856",3.2118319812233,"Rand(2.0)"
"857",3.30090119872088,"Rand(2.0)"
"858",2.79410408952073,"Rand(2.0)"
"859",3.28310430276113,"Rand(2.0)"
"860",3.65247568226817,"Rand(2.0)"
"861",3.2042533152838,"Rand(2.0)"
"862",3.14110145813035,"Rand(2.0)"
"863",3.29695581551534,"Rand(2.0)"
"864",3.37076174579015,"Rand(2.0)"
"865",3.11513580841139,"Rand(2.0)"
"866",3.17290146670029,"Rand(2.0)"
"867",3.06814630312204,"Rand(2.0)"
"868",3.3695834317629,"Rand(2.0)"
"869",3.33025982747361,"Rand(2.0)"
"870",3.50077962322379,"Rand(2.0)"
"871",3.07881115388814,"Rand(2.0)"
"872",2.87432305184038,"Rand(2.0)"
"873",3.39246849949783,"Rand(2.0)"
"874",3.37910737699553,"Rand(2.0)"
"875",4.01668034567756,"Rand(2.0)"
"876",3.12979546406242,"Rand(2.0)"
"877",3.02415018853631,"Rand(2.0)"
"878",3.30803639862363,"Rand(2.0)"
"879",3.22107600524904,"Rand(2.0)"
"880",3.44336232780023,"Rand(2.0)"
"881",3.40564235754246,"Rand(2.0)"
"882",3.29118670149218,"Rand(2.0)"
"883",3.38775383075251,"Rand(2.0)"
"884",3.83402050230716,"Rand(2.0)"
"885",3.50897628670309,"Rand(2.0)"
"886",2.90129756878295,"Rand(2.0)"
"887",3.56940483336124,"Rand(2.0)"
"888",3.03973311386937,"Rand(2.0)"
"889",3.14482917254075,"Rand(2.0)"
"890",2.97037795475585,"Rand(2.0)"
"891",3.43098219331282,"Rand(2.0)"
"892",3.19356290167644,"Rand(2.0)"
"893",3.07984420494636,"Rand(2.0)"
"894",3.89519763250601,"Rand(2.0)"
"895",3.17492700596666,"Rand(2.0)"
"896",3.80999503047887,"Rand(2.0)"
"897",3.00031754181803,"Rand(2.0)"
"898",3.20982400968581,"Rand(2.0)"
"899",3.58357676845115,"Rand(2.0)"
"900",3.22046147341079,"Rand(2.0)"
"901",4.90297895090758,"Rand(3.0)"
"902",3.55942586960931,"Rand(3.0)"
"903",3.925678392075,"Rand(3.0)"
"904",5.66185057993891,"Rand(3.0)"
"905",4.54066188710456,"Rand(3.0)"
"906",3.65803007735557,"Rand(3.0)"
"907",4.76180095134209,"Rand(3.0)"
"908",4.84190011972043,"Rand(3.0)"
"909",5.2452248142101,"Rand(3.0)"
"910",4.63223520327143,"Rand(3.0)"
"911",4.44306730099754,"Rand(3.0)"
"912",4.7709037513337,"Rand(3.0)"
"913",3.80017536032311,"Rand(3.0)"
"914",3.53193175786142,"Rand(3.0)"
"915",4.3909270759788,"Rand(3.0)"
"916",4.07061262080783,"Rand(3.0)"
"917",4.33565515510331,"Rand(3.0)"
"918",5.6520364815561,"Rand(3.0)"
"919",3.90674307744961,"Rand(3.0)"
"920",3.86194507150039,"Rand(3.0)"
"921",5.29883983791641,"Rand(3.0)"
"922",4.61955746598898,"Rand(3.0)"
"923",4.69385930190961,"Rand(3.0)"
"924",3.9169917610778,"Rand(3.0)"
"925",4.75587122527185,"Rand(3.0)"
"926",3.97618038364578,"Rand(3.0)"
"927",5.44460472790513,"Rand(3.0)"
"928",4.75799847169242,"Rand(3.0)"
"929",3.58890596864289,"Rand(3.0)"
"930",4.6240445020139,"Rand(3.0)"
"931",4.23063512163917,"Rand(3.0)"
"932",5.56441950653596,"Rand(3.0)"
"933",4.36988120440458,"Rand(3.0)"
"934",4.60335942951828,"Rand(3.0)"
"935",4.55000828413144,"Rand(3.0)"
"936",4.7464504130686,"Rand(3.0)"
"937",5.33470190247455,"Rand(3.0)"
"938",3.97896992883071,"Rand(3.0)"
"939",5.1088223539299,"Rand(3.0)"
"940",4.01387948784815,"Rand(3.0)"
"941",4.365853948335,"Rand(3.0)"
"942",4.3890717239491,"Rand(3.0)"
"943",3.98850338827139,"Rand(3.0)"
"944",4.07884666026176,"Rand(3.0)"
"945",4.14958154842968,"Rand(3.0)"
"946",4.9171584991837,"Rand(3.0)"
"947",5.01007511234249,"Rand(3.0)"
"948",5.04449238914509,"Rand(3.0)"
"949",3.75201063208192,"Rand(3.0)"
"950",4.05183184481548,"Rand(3.0)"
"951",4.47212410466562,"Rand(3.0)"
"952",4.65129508071289,"Rand(3.0)"
"953",4.2289876216872,"Rand(3.0)"
"954",4.00427869729007,"Rand(3.0)"
"955",3.75586705137148,"Rand(3.0)"
"956",4.39000734221505,"Rand(3.0)"
"957",4.60011424827782,"Rand(3.0)"
"958",3.18185874969585,"Rand(3.0)"
"959",4.45914311724766,"Rand(3.0)"
"960",4.98177737986715,"Rand(3.0)"
"961",4.67356405192756,"Rand(3.0)"
"962",4.36612527951506,"Rand(3.0)"
"963",4.18492467566978,"Rand(3.0)"
"964",5.3477165346486,"Rand(3.0)"
"965",5.39478458564506,"Rand(3.0)"
"966",4.8310345101999,"Rand(3.0)"
"967",3.9581965045882,"Rand(3.0)"
"968",3.97317632757829,"Rand(3.0)"
"969",4.19746056915685,"Rand(3.0)"
"970",5.36318231780873,"Rand(3.0)"
"971",3.48718855643098,"Rand(3.0)"
"972",3.8069073260985,"Rand(3.0)"
"973",4.72848669970815,"Rand(3.0)"
"974",4.12584655237934,"Rand(3.0)"
"975",5.59533330926097,"Rand(3.0)"
"976",4.58749915299336,"Rand(3.0)"
"977",4.423657587717,"Rand(3.0)"
"978",3.99079030207224,"Rand(3.0)"
"979",4.88042826066155,"Rand(3.0)"
"980",4.81885075425898,"Rand(3.0)"
"981",5.5134463878318,"Rand(3.0)"
"982",3.89769911345285,"Rand(3.0)"
"983",4.51344387640632,"Rand(3.0)"
"984",5.99909737375827,"Rand(3.0)"
"985",5.2601257443265,"Rand(3.0)"
"986",3.57819439359357,"Rand(3.0)"
"987",6.11366226052137,"Rand(3.0)"
"988",4.38876846995844,"Rand(3.0)"
"989",3.68392560175177,"Rand(3.0)"
"990",3.38149091441497,"Rand(3.0)"
"991",4.97104705447063,"Rand(3.0)"
"992",5.09592677873432,"Rand(3.0)"
"993",4.6665627780659,"Rand(3.0)"
"994",6.13669385909105,"Rand(3.0)"
"995",4.45184198197445,"Rand(3.0)"
"996",6.81895545036165,"Rand(3.0)"
"997",4.01809516160674,"Rand(3.0)"
"998",4.42626448751287,"Rand(3.0)"
"999",5.49128518842921,"Rand(3.0)"
"1000",3.96836866934139,"Rand(3.0)"
