"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",2.89502383564113,2.89997123350838,2.89029980839703,2.90630665871435,2.89910521541057,2.89534567931161,2.90754171632102,2.90601689802494,2.90130056879866,2.90314837453037,2.91527079995076,2.90566799785184,2.90879698401332,2.90114356446164,2.91123539974574,2.90036874787552,2.90175878288608,2.90882195978606,2.90858687533288,2.8973461485899,2.89284407488865,2.89841328288649,2.92010180057104,2.90606867396891,2.8786892951567,2.9168619241137,2.90818894784714,2.90111801316529,2.86849638175101,2.89717069505957,2.89872378410569,2.89764572223277,2.87823737722981,2.8996392262124,2.90166958074467,2.90955276238258,2.87448439248379,2.89038023343241,2.90188316263036,2.8963064636569
"2",2.87174634910493,2.88537320883547,2.87932936301301,2.89737591363518,2.87589362329442,2.88079230368122,2.89657792054279,2.89709150620891,2.87806216172531,2.88858738123468,2.9042963533825,2.89673071880666,2.8855515165034,2.88656820530949,2.90024130777775,2.89142203070057,2.87851244182423,2.89424674736844,2.89761184293902,2.88841335463798,2.86961371353594,2.88380226765472,2.9091215004709,2.89714453897826,2.85541941031386,2.90226962434116,2.89721483421031,2.89218390139213,2.84531087690401,2.88259184552144,2.8877516109343,2.88871886610753,2.8549894117427,2.88507245237508,2.89069586692134,2.90061689990036,2.85124748706636,2.87583626382079,2.89091913986405,2.88739002891456
"3",2.90967444360922,2.90908313308038,2.89711857035187,2.91184183804598,2.91371099904645,2.90442913136752,2.91435626172517,2.91154908675001,2.91592531839437,2.91223659558202,2.92209189452077,2.9112077562037,2.92342835745672,2.91024071146032,2.91806853581166,2.90591423797492,2.91638833536899,2.91791912270145,2.91540805512244,2.90288286928658,2.90746328972201,2.9075330101604,2.92692667461638,2.91159977066965,2.89333526192486,2.92597003494685,2.91500929324309,2.90665538854172,2.88308751018599,2.90627098141952,2.90554346703516,2.90317867118227,2.89287030962636,2.90873146923397,2.90849028747104,2.91509150834057,2.88910794562915,2.8994580467399,2.90869756592685,2.90183314737666
