"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1",1.71578152060683,1.87358908713178,1.94047373075694,1.99512003770787,1.71901684075123,1.87110617854577,1.95389530908455,1.99483995433026,1.71992879406093,1.87663690779902,1.95813010397235,1.99451391392451,1.73047255319465,1.87554026866128,1.95424257881736,1.99055927321124,1.72156592024639,1.8824295634731,1.95277946165705,1.98775521643409,1.71454197541693,1.87100148995309,1.96357262303021,1.99561956806846,1.70359221763714,1.88725673962027,1.95237600149702,1.99091398574699,1.69671388642272,1.87259723365508,1.94482765389124,1.98774238959383,1.70304317800641,1.87400155959148,1.94866076850472,1.99770965254094,1.70036496804408,1.86923486713192,1.94696864638616,1.98808577730801
"2",2.0159361418199,2.08795442423978,2.11255053166007,2.14124154260711,2.01880118313144,2.08512761331057,2.12579327436515,2.14077837575123,2.01948604781538,2.09063117618618,2.13018711437131,2.14053874700637,2.03012339202963,2.08989700590268,2.12662417106824,2.13680588351084,2.02146223246935,2.09678618311101,2.12496971032085,2.13383418506984,2.01443162902615,2.08555361490832,2.13578961128111,2.14161852420608,2.00360524689042,2.10164066172394,2.12452709687704,2.13705012812304,1.99628069640721,2.08684935317454,2.11687686866197,2.13373725321916,2.00258873241139,2.08800360740327,2.12081753391106,2.14385337788027,2.00029435339836,2.08325515536571,2.11899968401874,2.13393960372882
"3",2.1206197706015,2.1574516346278,2.16634301135036,2.18587934129058,2.12332057179375,2.15446942388555,2.17953426455626,2.1853661395332,2.12396807911116,2.1599836275869,2.1839792798646,2.18516679408318,2.13462227103471,2.15935125343669,2.18052768624799,2.18150060265953,2.12608889954621,2.16624865781207,2.17880025462048,2.17846619208214,2.11896809392033,2.15511186503063,2.18962751195271,2.18621960960657,2.10824280712985,2.17113901877201,2.17834913924886,2.1817006377647,2.10063230245256,2.15627993538152,2.17065751368532,2.17833816966022,2.10705957167199,2.15735896749363,2.17462613822476,2.18850029288296,2.10486753503909,2.15258087983911,2.17276550065928,2.17848897501533
"4",2.17221655491161,2.19058483882079,2.19156208152966,2.20658038940026,2.17481095950777,2.18751686272417,2.20472922616115,2.20604634689374,2.1754579834859,2.1930388004913,2.20919809156663,2.20586896060749,2.18613184878381,2.19245323105088,2.20579957593822,2.20223302294686,2.17765325438854,2.19935734521036,2.20403528965431,2.19916680332176,2.17047369449404,2.18827291607125,2.21486830210618,2.20690419991669,2.15981831023452,2.20427076187966,2.20357958137722,2.20240933593685,2.15203484616768,2.18937724709219,2.19586940251801,2.19902295655604,2.15855751284496,2.19041916611428,2.19985088599784,2.20920733773215,2.15639527364739,2.18562000633439,2.1979683610409,2.19914964517423
"5",2.20255054720067,2.20966887294334,2.20593714767978,2.21829962508811,2.20506892346392,2.20654692497471,2.21909042781367,2.21775484270621,2.20572460292957,2.21207448083795,2.22357277053735,2.21759114175126,2.21641721216991,2.21151491866163,2.22020432517486,2.21397192155469,2.20796359055626,2.2184240273441,2.21841800800095,2.21088666851386,2.2007454427016,2.2073720630646,2.22925582326038,2.21861426091547,2.19013975935426,2.22335280991963,2.21795916128376,2.21413341081511,2.18224336784775,2.20843990796307,2.21023965577042,2.21073348616847,2.18883662350385,2.2094592881889,2.21422843519016,2.22093096556194,2.18668130886106,2.20464595799556,2.21233272471066,2.21084681056739
"6",2.22240623690819,2.22198162624751,2.21514357607509,2.22576845343593,2.22486735054531,2.21882273505524,2.22828793544713,2.22521739815498,2.22553368229616,2.22435454380621,2.23277881286303,2.22506299415409,2.23624235396934,2.22381119360682,2.22942946994958,2.22145419059801,2.22780067780601,2.23072406508813,2.22762849139718,2.21835636235366,2.2205557729177,2.21969419993071,2.23847032370157,2.22607729799365,2.20998703154771,2.23566376175286,2.22716725675213,2.22160550832149,2.20201162711495,2.22073898421156,2.2194426584661,2.21819707504725,2.20865815481126,2.22174293667555,2.22343613764702,2.22840325928434,2.20650150513547,2.21691974874027,2.22153165355616,2.21830217104403
